SKU1,DESCRIPCION2,MARCA3,AROMA4,COD. COLOR5,DESCRIP. DE COLOR6,DESCRIPCION IMPRESA7,CONTADOR8,COLECTIVA9,CORRUGADO10,UNITARIO11,COLECTIVA12,CORRUGADO13,14,DESCRIPCION_LARGA_CORRUGADO15,DESCRIPCION_LARGA_COLECTIVA16,DESCRIPCION_LARGA_SKU17,AVAILABLE18,UM19,AVERAGE_COST20
1320981010,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,BLANCO,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,7501130584055,7501130570683,17501130570680,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  BLANCO,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  BLANCO,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  BLANCO,226,PZ,32.76591
1320981037,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,CREMA,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,7501130584062,7501130583225,17501130583222,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  CREMA,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  CREMA,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  CREMA,130,PZ,28.66432
1320981050,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,ROSA,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,7501130584079,7501130575732,17501130575739,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  ROSA,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  ROSA,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  ROSA,82,PZ,27.01505
1320981060,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,ROJO,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,7501130584086,7501130575749,17501130575746,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  ROJO,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  ROJO,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  ROJO,162,PZ,25.30506
1320981163,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,MORADO,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,N/A,7501130585311,27501130585315,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  MORADO,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  MORADO,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  MORADO,43,PZ,30.95837
1320981071,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,AZUL CLARO,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,7501130584093,7501130575756,17501130575753,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  AZUL CLARO,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  AZUL CLARO,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  AZUL CLARO,9,PZ,30.83415
1320981038,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,AMARILLO,VELA LISA C/ BAÑO 2 X 19 CM,27,16,14,N/A,7501130589272,27501130589276,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  AMARILLO,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  AMARILLO,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  AMARILLO,36,PZ,28.69056
1320981085,VELA LISA C/ BAÑO 2 X 19 CM,,SIN AROMA,,VERDE OSCURO,VELA LISA C/ BAÑO 2 X 19 CM,,16,14,N/A,7501130589531,27501130589535,,CORRUGADO 14 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  VERDE OSCURO,COLECTIVA 16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  VERDE OSCURO,16 VELA LISA C/ BAÑO 2 X 19 CM SIN AROMA  VERDE OSCURO,0,PZ,11.466
1320900010,VELA CÓNICA 2.2 X 25 CM,,SIN AROMA,,BLANCO,VELA CÓNICA 2.2 X 23 CM,23,12,16,7501130584109,7501130579204,17501130579201,,CORRUGADO 16 VELA CÓNICA 2.2 X 25 CM SIN AROMA  BLANCO,COLECTIVA 12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  BLANCO,12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  BLANCO,234,PZ,23.90913
1320900037,VELA CÓNICA 2.2 X 25 CM,,SIN AROMA,,CREMA,VELA CÓNICA 2.2 X 23 CM,23,12,16,7501130584116,7501130579211,17501130579218,,CORRUGADO 16 VELA CÓNICA 2.2 X 25 CM SIN AROMA  CREMA,COLECTIVA 12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  CREMA,12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  CREMA,17,PZ,12.67352
1320900060,VELA CÓNICA 2.2 X 25 CM,,SIN AROMA,,ROJO,VELA CÓNICA 2.2 X 23 CM,23,12,16,7501130584123,7501130579242,17501130579249,,CORRUGADO 16 VELA CÓNICA 2.2 X 25 CM SIN AROMA  ROJO,COLECTIVA 12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  ROJO,12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  ROJO,6,PZ,26.73534
1320900085,VELA CÓNICA 2.2 X 25 CM,,SIN AROMA,,VERDE OSCURO,VELA CÓNICA 2.2 X 23 CM,23,12,16,7501130584130,7501130570508,17501130570505,,CORRUGADO 16 VELA CÓNICA 2.2 X 25 CM SIN AROMA  VERDE OSCURO,COLECTIVA 12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  VERDE OSCURO,12 VELA CÓNICA 2.2 X 25 CM SIN AROMA  VERDE OSCURO,607,PZ,29.98865
1321570006,VELA ADVIENTO  CORTA C/4,,SIN AROMA,,"ROSA,BLANCA, MORADO,ROJO",VELA ADVIENTO  CORTA C/4,24,4,57,N/A,7501130585113,27501130585117,,"CORRUGADO 57 VELA ADVIENTO  CORTA C/4 SIN AROMA  ROSA,BLANCA, MORADO,ROJO","COLECTIVA 4 VELA ADVIENTO  CORTA C/4 SIN AROMA  ROSA,BLANCA, MORADO,ROJO","4 VELA ADVIENTO  CORTA C/4 SIN AROMA  ROSA,BLANCA, MORADO,ROJO",64,PZ,7.06063
1321570000,VELA ADVIENTO 2.2 X 23 CM,,SIN AROMA,,VARIOS,VELA  ADVIENTO 2.2 X 23 CM,26,5,41,7501130514175,27501130514179,17501130514172,,CORRUGADO 41 VELA ADVIENTO 2.2 X 23 CM SIN AROMA  VARIOS,COLECTIVA 5 VELA ADVIENTO 2.2 X 23 CM SIN AROMA  VARIOS,5 VELA ADVIENTO 2.2 X 23 CM SIN AROMA  VARIOS,14632,PZ,11.31725
1321570007,VELA ESPIRAL ADVIENTO CORTA   C/5,2.20X20CM,SIN AROMA,,"MORADO,ROSA,BLANCO",VELA ADVIENTO  CORTA C/5,24,5,57,N/A,7501130588282,27501130588286,,"CORRUGADO 57 VELA ESPIRAL ADVIENTO CORTA   C/5 SIN AROMA  MORADO,ROSA,BLANCO","COLECTIVA 5 VELA ESPIRAL ADVIENTO CORTA   C/5 SIN AROMA  MORADO,ROSA,BLANCO","5 VELA ESPIRAL ADVIENTO CORTA   C/5 SIN AROMA  MORADO,ROSA,BLANCO",278,PZ,7.63486
1321411510,VELA 1A COMUNIÓN CÁLIZ 3 X 23 CM,,SIN AROMA,,BLANCO,VELA 1A COMUNIÓN CÁLIZ 3 X 23 CM,32,1,28,N/A,7501130583232,17501130583239,,CORRUGADO 28 VELA 1A COMUNIÓN CÁLIZ 3 X 23 CM SIN AROMA  BLANCO,COLECTIVA 1 VELA 1A COMUNIÓN CÁLIZ 3 X 23 CM SIN AROMA  BLANCO,1 VELA 1A COMUNIÓN CÁLIZ 3 X 23 CM SIN AROMA  BLANCO,277,PZ,17.72693
1321391510,VELA 1A COMUNIÓN CRUZ CON CALIZ 4 X 25 CM,,SIN AROMA,,BLANCO,VELA 1A COM CRUZ CON CALIZ 4X25CM,33,1,24,7501130575831,N/A,17501130575838,,CORRUGADO 24 VELA 1A COMUNIÓN CRUZ CON CALIZ 4 X 25 CM SIN AROMA  BLANCO,COLECTIVA 1 VELA 1A COMUNIÓN CRUZ CON CALIZ 4 X 25 CM SIN AROMA  BLANCO,1 VELA 1A COMUNIÓN CRUZ CON CALIZ 4 X 25 CM SIN AROMA  BLANCO,830,PZ,41.44265
1321391610,VELA 1A COMUNIÓN ESPEJO CON CÁLIZ 4 X 25 CM,,SIN AROMA,,BLANCO,VELA 1A COM ESPEJO C/CALIZ 4X25CM,33,1,24,7501130573622,N/A,17501130573629,,CORRUGADO 24 VELA 1A COMUNIÓN ESPEJO CON CÁLIZ 4 X 25 CM SIN AROMA  BLANCO,COLECTIVA 1 VELA 1A COMUNIÓN ESPEJO CON CÁLIZ 4 X 25 CM SIN AROMA  BLANCO,1 VELA 1A COMUNIÓN ESPEJO CON CÁLIZ 4 X 25 CM SIN AROMA  BLANCO,90,PZ,26.54126
1321076010,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,BLANCO,,0,4,24,7501130577194,7501130575879,17501130575876,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  BLANCO,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  BLANCO,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  BLANCO,1,PZ,19.035
1321076037,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,CREMA,,0,4,24,7501130583775,7501130575886,17501130575883,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  CREMA,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  CREMA,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  CREMA,2,PZ,20.11636
1321076038,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,AMARILLO,,0,4,24,7501130583782,7501130575916,17501130575913,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AMARILLO,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AMARILLO,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AMARILLO,22,PZ,19.095
1321076040,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,NARANJA,,0,4,24,7501130583799,7501130575923,17501130575920,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  NARANJA,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  NARANJA,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  NARANJA,0,PZ,0
1321076050,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,ROJO,,0,4,24,7501130583805,7501130575893,17501130575890,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  ROJO,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  ROJO,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  ROJO,1360,PZ,18.67798
1321076060,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,ROSA,,0,4,24,7501130577200,7501130575930,17501130575937,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  ROSA,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  ROSA,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  ROSA,0,PZ,19.15125
1321076071,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,AZUL CLARO,,0,4,24,7501130583812,7501130583256,17501130583253,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL CLARO,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL CLARO,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL CLARO,193,PZ,18.67482
1321076084,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,VERDE LIMÓN,,0,4,24,7501130577217,7501130575947,17501130575944,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  VERDE LIMÓN,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  VERDE LIMÓN,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  VERDE LIMÓN,932,PZ,18.96701
1321076085,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,VERDE OSCURO,,0,4,24,7501130583829,7501130577262,17501130577269,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  VERDE OSCURO,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  VERDE OSCURO,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  VERDE OSCURO,70,PZ,18.56288
1321076115,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,AZUL FUERTE,,0,4,24,7501130583836,7501130583263,17501130583260,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL FUERTE,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL FUERTE,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL FUERTE,22,PZ,18.41409
1321076165,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,LILA,,0,4,24,7501130583843,7501130575954,17501130575951,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  LILA,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  LILA,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  LILA,0,PZ,18.40333
,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,MORADO,,0,4,24,7501130583850,7501130583249,17501130583246,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  MORADO,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  MORADO,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  MORADO,#N/D,#N/D,#N/D
,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,FIUCSIA,,0,4,24,7501130583867,7501130583270,17501130583277,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  FIUCSIA,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  FIUCSIA,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  FIUCSIA,#N/D,#N/D,#N/D
,VELA VOTIVA CON VASO 3.8 X 4.5 CM,,CON AROMA,,AZUL TURQUESA,,0,4,24,7501130583874,7501130583287,17501130583284,,CORRUGADO 24 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL TURQUESA,COLECTIVA 4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL TURQUESA,4 VELA VOTIVA CON VASO 3.8 X 4.5 CM CON AROMA  AZUL TURQUESA,#N/D,#N/D,#N/D
1321074010,VELA VOTIVA 3.8 X 4.5 CM,,GARDENIA,,BLANCO,VOTIVA C/12 ,12,12,25,7501130576906,7501130571352,17501130571359,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM GARDENIA  BLANCO,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM GARDENIA  BLANCO,12 VELA VOTIVA 3.8 X 4.5 CM GARDENIA  BLANCO,1957,PZ,24.93629
1321074037,VELA VOTIVA 3.8 X 4.5 CM,,VANILLA ALMOND,,CREMA,VOTIVA C/12 ,12,12,25,7501130576913,7501130571369,17501130571366,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM VANILLA ALMOND  CREMA,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM VANILLA ALMOND  CREMA,12 VELA VOTIVA 3.8 X 4.5 CM VANILLA ALMOND  CREMA,2980,PZ,23.45393
1321074038,VELA VOTIVA 3.8 X 4.5 CM,,SUNFLOWER,,AMARILLO,VOTIVA C/12 ,12,12,25,7501130576920,7501130571437,17501130571434,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM SUNFLOWER  AMARILLO,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM SUNFLOWER  AMARILLO,12 VELA VOTIVA 3.8 X 4.5 CM SUNFLOWER  AMARILLO,938,PZ,20.64975
1321074040,VELA VOTIVA 3.8 X 4.5 CM,,ORANGE,,NARANJA,VOTIVA C/12 ,12,12,25,7501130577491,7501130573288,17501130573283,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM ORANGE  NARANJA,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM ORANGE  NARANJA,12 VELA VOTIVA 3.8 X 4.5 CM ORANGE  NARANJA,226,PZ,19.2268
1321074060,VELA VOTIVA 3.8 X 4.5 CM,,CHRISTMAS SCENT,,ROJO,VOTIVA C/12 ,12,12,25,7501130576937,7501130573257,17501130573254,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM CHRISTMAS SCENT  ROJO,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM CHRISTMAS SCENT  ROJO,12 VELA VOTIVA 3.8 X 4.5 CM CHRISTMAS SCENT  ROJO,1659,PZ,11.49768
1321074050,VELA VOTIVA 3.8 X 4.5 CM,,FRESHLINE,,ROSA,VOTIVA C/12 ,12,12,25,7501130576944,7501130571383,17501130571380,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM FRESHLINE  ROSA,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM FRESHLINE  ROSA,12 VELA VOTIVA 3.8 X 4.5 CM FRESHLINE  ROSA,918,PZ,24.13385
1321074071,VELA VOTIVA 3.8 X 4.5 CM,,SEA SPRAY,,AZUL CIELO,VOTIVA C/12 ,12,12,25,7501130577484,7501130571406,17501130571403,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM SEA SPRAY  AZUL CIELO,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM SEA SPRAY  AZUL CIELO,12 VELA VOTIVA 3.8 X 4.5 CM SEA SPRAY  AZUL CIELO,698,PZ,19.71222
1321074084,VELA VOTIVA 3.8 X 4.5 CM,,HONEY DEW,,VERDE LIMÓN,VOTIVA C/12 ,12,12,25,7501130576951,7501130571420,17501130571427,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM HONEY DEW  VERDE LIMÓN,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM HONEY DEW  VERDE LIMÓN,12 VELA VOTIVA 3.8 X 4.5 CM HONEY DEW  VERDE LIMÓN,948,PZ,21.21822
1321074085,VELA VOTIVA 3.8 X 4.5 CM,,CHRISTMAS SCENT,,VERDE OSCURO,VOTIVA C/12 ,12,12,25,7501130577514,7501130573264,17501130573261,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM CHRISTMAS SCENT  VERDE OSCURO,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM CHRISTMAS SCENT  VERDE OSCURO,12 VELA VOTIVA 3.8 X 4.5 CM CHRISTMAS SCENT  VERDE OSCURO,113,PZ,14.11818
1321074115,VELA VOTIVA 3.8 X 4.5 CM,,RAIN FOREST,,AZUL REY,VOTIVA C/12 ,12,12,25,7501130577521,7501130571413,17501130571410,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM RAIN FOREST  AZUL REY,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM RAIN FOREST  AZUL REY,12 VELA VOTIVA 3.8 X 4.5 CM RAIN FOREST  AZUL REY,302,PZ,19.33549
1321074165,VELA VOTIVA 3.8 X 4.5 CM,,LAVANDA,,LILA,VOTIVA C/12 ,12,12,25,7501130577507,7501130571390,17501130571397,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM LAVANDA  LILA,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM LAVANDA  LILA,12 VELA VOTIVA 3.8 X 4.5 CM LAVANDA  LILA,424,PZ,20.50463
1321074163,VELA VOTIVA 3.8 X 4.5 CM,,WILD BERRIES,,MORADO,VOTIVA C/12 ,12,12,25,7501130582112,7501130579570,17501130579577,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM WILD BERRIES  MORADO,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM WILD BERRIES  MORADO,12 VELA VOTIVA 3.8 X 4.5 CM WILD BERRIES  MORADO,663,PZ,10.53458
1321074051,VELA VOTIVA 3.8 X 4.5 CM,,LAVANDA,,FIUSHA,VOTIVA C/12 ,12,12,25,7501130579396,7501130579419,17501130579416,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM LAVANDA  FIUSHA,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM LAVANDA  FIUSHA,12 VELA VOTIVA 3.8 X 4.5 CM LAVANDA  FIUSHA,991,PZ,13.82482
1321074055,VELA VOTIVA 3.8 X 4.5 CM,,RAIN FOREST,,AZUL TURQUESA,VOTIVA C/12 ,12,12,25,7501130579402,7501130579426,17501130579423,,CORRUGADO 25 VELA VOTIVA 3.8 X 4.5 CM RAIN FOREST  AZUL TURQUESA,COLECTIVA 12 VELA VOTIVA 3.8 X 4.5 CM RAIN FOREST  AZUL TURQUESA,12 VELA VOTIVA 3.8 X 4.5 CM RAIN FOREST  AZUL TURQUESA,244,PZ,20.71737
1321078037,VELA VASO ONDULADO  RELLENO ,,,,CREMA, VASO ONDULADO  RELLENO ,,---,24,7501130589562,N/A,27501130588668,,CORRUGADO 24 VELA VASO ONDULADO  RELLENO    CREMA,COLECTIVA --- VELA VASO ONDULADO  RELLENO    CREMA,--- VELA VASO ONDULADO  RELLENO    CREMA,0,PZ,0
2170600000,ACUARELA C/6 PASTILLAS CARTÓN,,,,VARIOS,ACUARELA C/6 CARTON,19,,100,7501130540006,27501130554007,17501130540003,,CORRUGADO 100 ACUARELA C/6 PASTILLAS CARTÓN   VARIOS,COLECTIVA  ACUARELA C/6 PASTILLAS CARTÓN   VARIOS, ACUARELA C/6 PASTILLAS CARTÓN   VARIOS,5339,PZ,1.41105
1440010001,CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM,,SIN AROMA,,AZUL FUERTE C/AZUL CLARO,,0,,24,7501130575855,N/A,17501130575852,,CORRUGADO 24 CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  AZUL FUERTE C/AZUL CLARO,COLECTIVA  CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  AZUL FUERTE C/AZUL CLARO, CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  AZUL FUERTE C/AZUL CLARO,9,PZ,16.7955
1440010002,CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM,,SIN AROMA,,VERDE OSCURO C/VERDE CLARO,,0,,24,7501130575862,N/A,17501130575869,,CORRUGADO 24 CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  VERDE OSCURO C/VERDE CLARO,COLECTIVA  CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  VERDE OSCURO C/VERDE CLARO, CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  VERDE OSCURO C/VERDE CLARO,28,PZ,16.05519
1440010003,CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM,,SIN AROMA,,MORADO C/LILA,,0,,24,7501130579914,N/A,17501130579911,,CORRUGADO 24 CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  MORADO C/LILA,COLECTIVA  CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  MORADO C/LILA, CIRIO CHUNKS DIFUMINADO 7.6 X 10 CM SIN AROMA  MORADO C/LILA,10,PZ,15.90667
1321112010,CIRIO CUADRADO MINI 6 X 5 CM,,SIN AROMA,,BLANCO,,0,,100,7501130578597,N/A,17501130578594,,CORRUGADO 100 CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  BLANCO,COLECTIVA  CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  BLANCO, CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  BLANCO,492,PZ,4.78657
1321112060,CIRIO CUADRADO MINI 6 X 5 CM,,SIN AROMA,,ROJO,,0,,100,7501130584963,N/A,27501130584967,,CORRUGADO 100 CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  ROJO,COLECTIVA  CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  ROJO, CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  ROJO,150,PZ,4.77556
1321112037,CIRIO CUADRADO MINI 6 X 5 CM,,SIN AROMA,,CREMA,,0,,100,7501130578603,N/A,17501130578600,,CORRUGADO 100 CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  CREMA,COLECTIVA  CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  CREMA, CIRIO CUADRADO MINI 6 X 5 CM SIN AROMA  CREMA,55,PZ,6.10147
2321052037,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,BLANCO,CIRIO S/A 4.7X11CM (1),22,12,60,7501130577996,7501130578337,17501130573568,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  BLANCO,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  BLANCO,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  BLANCO,1781,PZ,7.26864
2321052010,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,CREMA,CIRIO S/A 4.7X11CM (1),22,12,60,7501130577972,7501130578306,17501130573575,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  CREMA,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  CREMA,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  CREMA,649,PZ,7.13796
2321052050,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,ROSA,CIRIO S/A 4.7X11CM (1),22,12,60,7501130573592,7501130578313,17501130573599,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  ROSA,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  ROSA,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  ROSA,4967,PZ,5.94165
2321052060,CIRIO S/BAÑO 4.7 X 11 CM (1),,SIN AROMA,,ROJO,CIRIO S/A 4.7X11CM (1),22,12,60,7501130577965,7501130578344,17501130573582,,CORRUGADO 60 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  ROJO,COLECTIVA 12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  ROJO,12 CIRIO S/BAÑO 4.7 X 11 CM (1) SIN AROMA  ROJO,3326,PZ,7.5583
